idx,smiles,homolumogap
8482,BrC1C=CC2=NC(=O)C(=CC2=N1)C,3.322510115
8483,CC1=NC(=O)c2c(C1Br)cccn2,4.068102065
8484,N#CCN1CC(C(=N)O)C(=NC1=O)O,5.708948583
8485,CC1CC(=O)C2=NC(C(=O)N=C2C1)C(=O)O,3.450403624
8486,C1NNC(=C2C=Nc3c2cccc3)C1,4.030006126
8487,CC1=CC(=S)N=C2C1C=CC=C2Cl,2.707532812
8488,CC1=CC(=S)N=C2C1C=CC=C2F,2.742907613
8489,S=C1C=C(C)C2C(=N1)C(=CC=C2C)C,2.851753153
8490,S=C1C=C(C)C2C(=N1)C(=C(C=C2)C)C,2.849032015
8491,S=C1C=C(C)c2c(=N1)ccc(=C(C)C)c2,2.008200217
8492,S=C1C=C(C)c2c(=N1)c(=C(C)C)ccc2,1.967383139
8493,CCC1C=CC2=NC(=S)C=C(C2=C1)C,2.495284009
8494,CCC1C=CC=C2C1=NC(=S)C=C2C,2.288477483
8495,COC1=CC2=NC(=CC(=S)C2C=C1)C,3.072165372
8496,FC1C=CC2=NC(=CC(=S)C2=C1)C,2.413649854
8497,CC1=CC(=S)C2=CC=CC(C2=N1)F,2.155141696
8498,CC1=CC(=S)c2c(=N1)c(=C)ccc2C,1.866701014
8499,Cc1cc(=C)c2=NC(=CC(=S)c2c1)C,1.902075815
8500,CC1=CC(=S)c2c(=N1)c(=C)c(cc2)C,1.85581646
8501,CC1=CC(=S)c2c(=N1)ccc(=C(C)C)c2,2.035411602
8502,CC1=CC(=S)c2c(=N1)c(=C(C)C)ccc2,1.891191261
8503,CCC1C=CC2=NC(=CC(=S)C2=C1)C,2.525216533
8504,CCC1C=CC=C2C1=NC(=CC2=S)C,2.242218128
8505,NN=C(C1C=Nc2c(C1=O)cc(cc2C)C)O,3.787824799
8506,Cc1cc(=C)c2c(c1)c1=NN(C(=O)c1cn2)C,1.687105873
8507,Cc1cc(C)c2c(c1)C1N=NC(=O)C1=CN2,3.578297134
8508,SC1=NCCC(N1)c1ccc2c(c1)OCO2,5.485815226
8509,COc1cccc(c1)C1CCN=C(N1)S,5.776977046
8510,OCC1CC(=O)N2C(=N1)CCN2,5.366085132
8511,CN(C=CC(=O)c1nnc2n(c1C)ncc2)C,3.738844306
8512,CN(C=C1CC(=CC1=O)N1CCCC1)C,4.563349273
8513,OC1=NN2C(NC1C)NN=C(C2=O)C,4.849068816
8514,O=c1nc2NON=c2[nH]c1=C,4.049054095
8515,OC1=Nn2c(=NC(=O)C1)nnc(=C)c2=O,3.327952392
8516,O=C1NN2C(NC1=O)NN=C(C2=O)C,5.044990788
8517,O=C1N=NC(=S)N(C1=O)N,2.568754749
8518,NC1N=NC(=O)N=N1,2.688484843
8519,NC1N=NC(=S)N=N1,2.103440064
8520,SC1=NC2N(N1)C(=O)C(=NN2)C,4.949750941
8521,OC1=NC2N(N1)C(=O)C(=NN2)C,4.963356633
8522,OC1=Nn2c(=NC1)nnc(=C)c2=O,3.559249165
8523,COC=C1Sc2nnc(c(=O)n2N=C1O)C,4.359263885
8524,CCOC(=O)C1C=C2CCCCC2=NC1=O,4.484436256
8525,CCOC(=O)C1C=C2CCCC2=NC1=O,4.383754132
8526,COCC1CC(=NC(N1)NN)O,5.907591694
8527,OC1NNC(C1)n1nc2c(n1)cccc2,4.590560658
8528,ON=C1CCC=CCCC1n1cncc1,5.597381905
8529,ON=C1CCC=CCCC1n1cccn1,6.293993362
8530,N#CCNC=CC(=O)c1ccc(cc1)F,4.691242783
8531,N#CCNC=CC(=O)c1ccc(cc1)C,4.688521644
8532,N#CCNC=CC(=O)c1cccs1,4.566070411
8533,N#CCNC=CC(=O)c1ccc2c(c1)cccc2,4.253139483
8534,CCc1ccc(cc1)C(=O)C=CNCC#N,4.67763709
8535,COc1ccc(cc1)C(=O)C=CNCC#N,4.639541151
8536,OC(=O)C1CCCN1c1nc2c(o1)cccn2,5.238191622
8537,CCCN1CC2=CC(C#N)C(=S)N=C2CC1,3.09393448
8538,CC1NC2SN=C(C2C(C1)C(F)F)O,5.885822586
8539,C=CCNC(=C(C(=O)OCC)C#N)S,5.028663957
8540,CCN(C(=C1NONC1N)N=O)CC,3.164684081
8541,SC1=NC(N=N1)Cc1ccc(cc1)C(C)C,4.250418345
8542,Cc1ccc(c(c1)C)CC1N=NC(=N1)S,4.119803697
8543,Cc1ccc(c(c1)CC1N=NC(=N1)S)C,4.09531345
8544,SC1=NC(N=N1)Cc1ccc(c(c1)C)C,4.136130528
8545,CCc1ccc(cc1)CC1N=NC(=N1)S,4.255860622
8546,CCN(C(=O)C=C(Nc1nonc1N)C)CC,4.756550107
8547,CC1NC2NONC2N=C1O,5.877659171
8548,CCOC(=O)C(=C(NC(C)C)S)C#N,5.025942819
8549,CCNC(=C(C(=O)OCC)C#N)SC,4.830020846
8550,CCNC(=C(C(=O)OCC)C#N)S,5.025942819
8551,CCOC(=O)C(=C(NC)S)C#N,5.012337126
8552,N#CC1=C(C(F)F)C2C(=NC1=S)CCCC2,3.031348295
8553,N#CC1=C(C(F)F)C2C(=NC1=S)CCC2,3.118424727
8554,FC(C1=CC(=NC(=S)C1C#N)C)F,3.085771065
8555,ON=Cc1ccc(o1)c1ccc(c(c1)Cl)F,3.961977663
8556,ON=Cc1ccc(o1)c1ccc(c(c1)Cl)C,3.942929694
8557,NC1=CC2=NC(=NC2=CC1N1CCCCC1)O,3.605508519
8558,ON(=C1C(=NOC1=O)C)=O,4.024563849
8559,Cc1cc2=CC(CCCl)C(=O)N=c2cc1,3.085771065
8560,OC1=NC(=N)N=C2C1C=CC=N2,4.008237018
8561,O=C1CCCC(=O)C1=C1C=CC2C(=N1)C=CC=C2,3.262645067
8562,CCOC(=O)C1=C(N)C2C(=NC1=O)C=CC=N2,3.374211746
8563,CC1=NC2=NC(=NC(=N)C2C(=C1)C)S,3.78510366
8564,CC1=NC2=NC(=NC(=N)C2C(=C1)C)O,3.885785785
8565,ON=C1CCCc2c1sc(=N)[nH]2,4.408244378
8566,Nc1ccc(cc1)ON=C(c1ccccc1)C,3.956535386
8567,ON=C1C(=O)C2(C(C1(CC2)C(=O)O)(C)C)C,4.767434661
8568,ON=C1C2CCC(C1=O)(C2(C)C)C(=O)O,4.541580165
8569,COCc1nc2c(n1CC(=N)NO)cccc2,5.439555871
8570,CCCCOc1ccccc1C1CC1C(=O)C,5.42322904
8571,CCCCOc1ccccc1C1CC1C(=O)O,5.929360802
8572,CCCOc1ccccc1C1CC1C(=O)C,5.404181071
8573,CCCOc1ccccc1C1CC1C(=O)O,5.711669722
8574,CC(Oc1ccccc1C1CC1C(=O)C)C,5.556564827
8575,CC(Oc1ccccc1C1CC1C(=O)O)C,5.885822586
8576,ON=C(C1CC1)CC(C1CC1)(SC)C,5.839563232
8577,OC(=NCc1ccccc1)ON=C(C1CC1)C,6.054533174
8578,OC(=Nc1ccccc1C)ON=C(C1CC1)C,4.56879155
8579,OC(=Nc1ccccc1)ON=C(C1CC1)C,5.254518453
8580,CN=C(ON=C(C1CC1)C)O,6.198753514
8581,OC(=NC(C)(C)C)ON=C(C1CC1)C,6.049090897
8582,CC(N=C(ON=C(C1CC1)C)O)C,5.597381905
8583,OC1=NC(=O)N(C(C1)N)CCC1CCC=CC1,5.542959135
8584,CC1CC2NNC(C2C(=O)C1)c1ccccc1,5.352479439
8585,CC1CC(=NC(N1)NC(=N)N1CCCC1)O,5.472209534
8586,OCCOCCC(=N)NO,6.397396625
8587,OCCOCCCC(=N)NO,6.408281179
8588,OCCOCC(=N)NO,6.163378714
8589,OCCOCc1ccc(cc1)C(=NO)N,4.930702971
8590,CCC(=NO)c1ccccc1OCC(=C)C,5.556564827
8591,CC=CCOc1ccccc1C(=NO)CC,5.55112255
8592,C=CCOc1ccccc1C(=NO)CC,5.491257503
8593,ClC=CCOc1ccccc1C(=NO)CC,5.877659171
8594,CCC(=NO)c1ccccc1OCC(=C)Cl,5.877659171
8595,CCC(=NO)c1ccc(cc1)OCC(=C)C,5.181047714
8596,CC=CCOc1ccc(cc1)C(=NO)CC,4.8409054
8597,CCC(=NO)c1ccc(cc1)OCC=CCl,5.71439086
8598,CCC(=NO)c1ccc(cc1)OCC(=C)Cl,5.189211129
8599,CC=CCOc1cccc(c1)C(=NO)C,4.93342411
8600,ON=C(c1cccc(c1)OCC(=C)Cl)C,4.960635495
8601,ON=C(c1cccc(c1)OCC=C(C)C)C,4.922539556
8602,CC=CCOc1ccccc1C(=NO)C,5.208259099
8603,ON=C(c1ccccc1OCC(=C)Cl)C,5.287172115
8604,ON=C(c1ccccc1OCC=C(C)C)C,5.189211129
8605,CC=CCOc1ccc(cc1)C(=NO)C,4.846347677
8606,ON=C(c1ccc(cc1)OCC=C(C)C)C,4.879001339
8607,ONC(=N)Cn1ccc(n1)N(=O)=O,3.744286583
8608,ONC(=N)C1OCCN(C1)Cc1ccccc1,5.553843689
8609,CC1CN2CCCC2CN1Cc1cocc1,5.891264863
8610,OC(=O)C=CC1=NC(=O)C2C(=N1)C=CC=C2,3.355163777
8611,ON=Cc1sc2c(c1C)c(cs2)C,4.416407794
8612,CC(=O)ON=C(c1ccc(c(c1)F)F)C,5.436834733
8613,FC(C1NC2NOC(=C2C(=O)C1)C)(F)F,4.955193218
8614,CCC(C(=O)O)OCC=Cc1ccccc1,5.123903805
8615,SC1=NNNN1c1cccc2c1ccnc2,4.127967112
8616,OC1=NC(NCC1)c1cnccn1,4.854511093
8617,CC(C1NC(N=C(C1)O)c1nccnc1)C,4.715733029
8618,CCC1CC(=NC(N1)c1cnccn1)O,4.838184262
8619,CC(C1NC(N=C(C1)O)c1nccnc1)(C)C,4.808251738
8620,CCCC1CC(=NC(N1)c1cnccn1)O,4.832741985
8621,NC1CC(=NC(N1)c1cnccn1)O,4.927981833
8622,N=c1[nH][nH]cc1C1=NC(NO1)c1cnccn1,4.323889084
8623,O=C1C=CN=c2c1c(Br)ccc2=C,2.56603361
8624,N1NCC(C1)NCc1ccc2c(c1)CCO2,5.564728243
8625,OC1=NC(NCC1)c1ccc2c(c1)CCO2,5.46132498
8626,CC1CC(=NC(N1)c1ccc2c(c1)CCO2)O,5.436834733
8627,CC1CC(=NC(N1)SC(C(=O)C)C)O,5.695342891
8628,CC1CC(=NC(N1)SCCCC(=O)C)O,5.545680273
8629,CC(=O)CCCCSC1NCCC(=N1)O,5.749765661
8630,CC1CC(=NC(N1)SCCC(=O)C)O,5.60554532
8631,CC(=O)CCSC1NCCC(=N1)O,5.708948583
8632,OCC(NCC1CNNC1c1cccnc1)C,5.083086727
8633,CC(CNCC1CNNC1c1cccnc1)O,5.140230636
8634,OC(=O)CNCC1CNNC1c1cccnc1,5.382411963
8635,OCCNCC1CNNC1c1cccnc1,5.118461528
8636,N#CCCNCC1CNNC1c1cccnc1,5.295335531
8637,OCCCNCC1CNNC1c1cccnc1,5.121182666
8638,O=C1N=c2c(=N1)cc(cc2)NC1CC2C1C=CC2,2.666715735
8639,CCC(C(C)C)Nc1ccc2=NC(=O)N=c2c1,2.549706779
8640,CCCCC(Nc1ccc2=NC(=O)N=c2c1)C,2.685763704
8641,CCCCNCC1CNNC1c1cccnc1,5.099413558
8642,CC(CNCC1CNNC1c1cccnc1)C,5.083086727
8643,CCC(NCC1CNNC1c1cccnc1)C,5.04226965
8644,CC(NCC1CNNC1c1cccnc1)C,5.072202173
8645,C=CCNCC1CNNC1c1cccnc1,5.183768852
8646,CCNCC1CNNC1c1cccnc1,5.113019251
8647,CCCNCC1CNNC1c1cccnc1,5.053154204
8648,CC(NCC1CNNC1c1cccnc1)(C)C,5.080365589
8649,CNCC1CNNC1c1cccnc1,5.137509497
8650,NCC1CNNC1c1cccnc1,5.099413558
8651,OC(=N)CNCC1CNNC1c1cccnc1,5.38785424
8652,OCC1CNNC1c1cccnc1,5.085807866
8653,NCC(C(F)(F)F)N1CCC(=NC1=O)O,5.834120955
8654,OC1=NC(NCC1)c1ccc(c(c1)C)C,6.065417728
8655,CCC1CC(=NC(N1)c1ccc(c(c1)C)C)O,5.978341295
8656,CC1CC(=NC(N1)c1ccc(c(c1)C)C)O,6.070860005
8657,N#CC(=Cc1ccc(c(c1)C)C)C(=O)O,4.111640281
8658,C1NNC(C1)CNc1ccc2c(c1)CCO2,4.857232231
8659,CC1NNCC1CNc1ccc2c(c1)CCO2,4.838184262
8660,OC(=O)c1cc2c([nH]1)ccnc2Cl,4.525253334
8661,OC1CCCc2c1nccc2Cl,5.929360802
8662,Oc1ccc(c(n1)F)Br,5.507584334
8663,OC(=O)c1ccc(cc1)c1onc(c1)C(=O)O,4.590560658
8664,O=Cc1cc(O)c(cc1O)Br,4.326610223
8665,OCc1c(F)ccc(c1Cl)Br,5.831399816
8666,OCc1c(F)cncc1Br,5.809630708
8667,OC(C(=O)c1ccccc1C(F)(F)F)O,5.281729838
8668,OC(=O)C1CNC2C(N1)CCCC2,6.073581143
8669,OCC1COc2c1ccnc2,5.469488395
8670,OCC1COc2c(O1)cc(cc2)C(=O)O,5.115740389
8671,O=C1N(Cc2ccccc2)C(=O)C(=C1O)O,4.367427301
8672,OC(=O)c1n[nH]c2c1cccc2C(=O)O,4.585118381
8673,OC1NC=C(C=C1)C(=O)O,4.737502137
8674,OC(=O)c1csc2c(c1=O)cccn2,4.421850071
8675,Brc1ncc2c(c1)c(c[nH]2)C(=O)O,4.854511093
8676,OC(=O)c1cc2c([nH]1)c(ccc2O)N(=O)=O,3.817757323
8677,O=N(=O)c1cncc2c1ccn2O,4.136130528
8678,Brc1cnc2c(c1)[nH]nc2O,4.555185857
8679,OC(=O)c1cnc2c(c1)NCCO2,4.653146844
8680,OC(=O)C1=CNC2N(C1=O)N=CC=C2,4.345658192
8681,ON1C(=O)Cc2c1cc(Cl)cn2,4.952472079
8682,OCc1ccnc2c1CC(=N2)O,5.431392456
8683,OC1=Nc2c(C1)ccc(n2)C(=O)O,4.927981833
8684,OC(=O)c1c[nH]c2c1cnc(c2)c1ccccc1,4.533416749
8685,OC(=O)c1n[nH]c2c1ccc(c2)c1ccccc1,4.639541151
8686,OC1=Nc2c(C1)cnc(c2)O,5.325268054
8687,OC1=Nc2c(C1)cc(c(n2)C(=O)O)F,4.887164755
8688,Oc1nc2c(s1)cc(cc2)OC(F)(F)F,5.613708736
8689,OCc1c(F)ccc(c1F)B(O)O,6.106234805
8690,OCc1c(Br)ccc(c1F)Cl,5.796025016
8691,OCc1c(F)cc(cc1Br)Cl,5.97017788
8692,OC(=O)c1cc(O)c(c(c1F)F)Cl,5.012337126
8693,OC(=O)C1NCC2C1C(=O)CC2,5.687179475
8694,OC(=O)C1CCCC2(C1)CNCC2,6.408281179
8695,OCc1[nH]nc2c1cccn2,4.669473675
8696,OCCN1Cc2c(C1=O)cccn2,5.246355038
8697,OCc1ccc(cc1)c1cccnc1C#N,4.851789954
8698,OCCOc1ccncc1N(=O)=O,4.849068816
8699,C=Cc1cnc2c(c1)cc(o2)CO,4.908933863
8700,OCc1cc2c(o1)cc(cn2)C=C,4.49532081
8701,C=Cc1cnc2c(c1)ccc(n2)O,4.383754132
8702,OCc1cc(C=C)cnc1Cl,5.017779403
8703,OC(=O)c1ncc(cc1C=C)F,5.191932268
8704,C=Cc1cnc(c(c1)F)C(=O)O,4.734780999
8705,C=Cc1cc(cnc1O)N(=O)=O,4.500763087
8706,C=Cc1cnc(c(c1)N(=O)=O)O,3.62183535
8707,C=Cc1cnc(cc1C(=O)O)O,4.761992384
8708,C=Cc1ccc(c(n1)Cl)O,4.8055306
8709,C=Cc1nc(Cl)ccc1O,4.596002935
8710,C=Cc1cnc(c(c1)O)Cl,4.857232231
8711,Oc1ccc(c(n1)Cl)C=C,5.025942819
8712,C=Cc1cc(Cl)cnc1O,4.821857431
8713,C=Cc1cnc(c(c1)C#N)O,4.625935459
8714,C=Cc1[nH]ccc(=O)c1F,4.421850071
8715,Fc1c[nH]cc(c1=O)C=C,4.925260694
8716,C=Cc1cc(F)cnc1O,4.781040353
8717,C=Cc1cnc(c(c1)Br)O,5.025942819
8718,C=Cc1ccc(cn1)O,4.903491586
8719,C=Cc1cccc(n1)O,4.930702971
8720,C=Cc1cc(O)ncc1N(=O)=O,4.764713522
8721,C=Cc1[nH]ccc(=O)c1N(=O)=O,4.274908591
8722,C=Cc1nc(ccc1O)N(=O)=O,4.302119976
8723,C=Cc1nc(O)ccc1N(=O)=O,4.361985024
8724,C=Cc1ccc(c(n1)N(=O)=O)O,4.304841115
8725,C=Cc1cnc(c(c1)O)N(=O)=O,4.854511093
8726,C=Cc1ccnc(c1O)C(=O)O,4.911655002
8727,C=Cc1ccc(c(n1)C(=O)O)O,4.612329766
8728,OC(=O)c1cc(O)cnc1C=C,4.73205986
8729,C=Cc1ncc(cc1O)C(=O)O,4.383754132
8730,C=Cc1c[nH]c(cc1=O)C(=O)O,3.844968708
8731,C=Cc1ccc(nc1O)C(=O)O,4.525253334
8732,OC(=O)c1nc(O)ccc1C=C,4.62321432
8733,C=Cc1cnc(c(c1)O)C(=O)O,4.60416635
8734,OCCCc1ccc(cn1)C=C,5.113019251
8735,OCCCc1ccncc1C=C,5.464046118
8736,OC(=O)Cc1cnccc1C=C,5.172884298
8737,OC(=O)Cc1cccnc1C=C,4.985125741
8738,C=Cc1ccc(cn1)CC(=O)O,4.938866387
8739,C=Cc1cnccc1CC(=O)O,5.238191622
8740,C=Cc1ccc(nc1)C1(O)CC1,4.601445212
8741,C=Cc1cncc(c1)C1(O)CC1,5.074923312
8742,C=Cc1c(O)cncc1Cl,4.960635495
8743,C=Cc1ccnc(c1O)Cl,4.830020846
8744,C=Cc1ccnc(c1Cl)O,5.001452572
8745,C=Cc1cc(O)nc(c1)Cl,4.930702971
8746,C=Cc1cc(Cl)ncc1O,4.851789954
8747,C=Cc1cc(O)ncc1Cl,4.830020846
8748,C=Cc1ncc(c(c1)Cl)O,4.900770448
8749,C=Cc1nccc(c1O)Cl,4.764713522
8750,C=Cc1[nH]ccc(=O)c1Cl,4.389196409
8751,Clc1c[nH]c(cc1=O)C=C,4.435455763
8752,C=Cc1ncc(cc1O)Cl,4.658589121
8753,C=Cc1ncc(cc1Cl)O,4.838184262
8754,Clc1c[nH]cc(c1=O)C=C,4.813694015
8755,C=Cc1c(O)ccnc1Cl,5.194653406
8756,C=Cc1cncc(c1Cl)O,5.153836328
8757,Oc1nc(Cl)ccc1C=C,4.919818417
8758,Oc1cc(Cl)ncc1C=C,5.110298112
8759,C=Cc1cc(O)cnc1Cl,4.816415154
8760,C=Cc1cnc(c(c1)Cl)O,5.025942819
8761,OCc1ncc(cc1F)C=C,4.93342411
8762,OCc1cnc(c(c1)C=C)F,4.979683464
8763,OCc1ccc(c(n1)F)C=C,4.898049309
8764,OCc1ncc(cc1C=C)F,4.947029802
8765,OCc1cc(F)ncc1C=C,5.390575378
8766,OCc1nc(F)ccc1C=C,5.140230636
8767,OCc1ccnc(c1C=C)F,5.091250143
8768,OCc1c(C=C)cncc1F,5.396017655
8769,OCc1cc(C=C)cnc1F,5.172884298
8770,OCCc1cccc(n1)C=C,5.055875342
8771,C=Cc1cc(F)ncc1O,4.846347677
8772,C=Cc1ccnc(c1O)F,4.865395647
8773,C=Cc1ccnc(c1F)O,5.004173711
8774,C=Cc1cc(O)nc(c1)F,4.98784688
8775,C=Cc1cc(O)ncc1F,4.846347677
8776,C=Cc1nc(F)ccc1O,4.566070411
8777,C=Cc1nccc(c1O)F,4.884443616
8778,C=Cc1cc(O)cc(n1)F,5.178326575
8779,C=Cc1ncc(cc1F)O,4.797367184
8780,Fc1c[nH]c(cc1=O)C=C,4.410965517
8781,C=Cc1ncc(cc1O)F,4.767434661
8782,C=Cc1ccc(c(n1)F)O,4.802809461
8783,Oc1ccc(c(n1)F)C=C,5.064038758
8784,C=Cc1cnc(c(c1)O)F,5.020500542
8785,C=Cc1cnc(c(c1)F)O,5.006894849
8786,Sc1cc(C=C)cnc1,4.884443616
8787,C=Cc1cccnc1S,4.941587525
8788,C=Cc1ccc(nc1)S,4.759271245
8789,C=Cc1[nH]ccc(=O)c1O,4.127967112
8790,C=Cc1cnc(c(c1)O)O,4.862674508
8791,OCc1cnccc1C=C,5.420507902
8792,OCc1cccnc1C=C,5.069481035
8793,C=Cc1cc(=O)cc[nH]1,4.451782594
8794,OCc1cc2c(o1)ncc(c2)C#C,5.04226965
8795,OCc1cc2c(o1)cc(cn2)C#C,4.672194813
8796,OCc1cc(C#C)cnc1Cl,5.257239592
8797,C#Cc1cnc(c(c1)F)C(=O)O,4.925260694
8798,C#Cc1cc(cnc1O)N(=O)=O,4.530695611
8799,C#Cc1cnc(c(c1)N(=O)=O)O,3.74972886
8800,C#Cc1cnc(cc1C(=O)O)O,4.639541151
8801,C#Cc1ccc(c(n1)Cl)O,5.055875342
8802,C#Cc1nc(Cl)ccc1O,4.772876938
8803,C#Cc1cnc(c(c1)O)Cl,5.015058265
8804,Oc1ccc(c(n1)Cl)C#C,5.202816822
8805,C#Cc1cc(Cl)cnc1O,4.854511093
8806,C#Cc1ccnc(c1)C(=O)O,5.327989193
8807,C#Cc1cnc(c(c1)C#N)O,4.742944414
8808,C#Cc1[nH]ccc(=O)c1F,4.674915952
8809,Fc1c[nH]cc(c1=O)C#C,4.966077772
8810,C#Cc1cc(F)cnc1O,4.819136292
8811,OCc1ccnc(c1)C#C,5.447719287
8812,OCc1ccncc1C#C,5.436834733
8813,C#Cc1cnc(c(c1)Br)O,5.191932268
8814,OCc1cncc(c1)C#C,5.434113594
8815,C#Cc1ccc(cn1)O,5.194653406
8816,C#Cc1cc(O)ncc1N(=O)=O,4.783761492
8817,C#Cc1[nH]ccc(=O)c1N(=O)=O,4.340215915
8818,C#Cc1[nH]cc(c(=O)c1)N(=O)=O,4.193274436
8819,C#Cc1nc(ccc1O)N(=O)=O,4.511647641
8820,C#Cc1nc(O)ccc1N(=O)=O,4.533416749
8821,C#Cc1ccc(c(n1)N(=O)=O)O,4.530695611
8822,C#Cc1cnc(c(c1)O)N(=O)=O,4.996010295
8823,C#Cc1ccnc(c1O)C(=O)O,4.835463123
8824,C#Cc1ccc(c(n1)C(=O)O)O,4.952472079
8825,OC(=O)c1cc(O)cnc1C#C,4.827299708
8826,C#Cc1nc(ccc1O)C(=O)O,5.031385096
8827,C#Cc1c[nH]c(cc1=O)C(=O)O,3.961977663
8828,C#Cc1ccc(nc1O)C(=O)O,4.547022442
8829,OC(=O)c1nc(O)ccc1C#C,4.669473675
8830,C#Cc1cnc(c(c1)O)C(=O)O,4.8409054
8831,C#Cc1ccc(nc1)NC(=O)O,5.064038758
8832,ONC(=O)c1ccc(cn1)C#C,4.261302899
8833,OCCCc1ccc(cn1)C#C,5.306220085
8834,OCCCc1ccncc1C#C,5.458603841
8835,OC(=O)Cc1cnccc1C#C,5.134788359
8836,OC(=O)Cc1cc(ccn1)C#C,4.835463123
8837,OC(=O)Cc1cccnc1C#C,5.268124146
8838,C#Cc1ccc(cn1)CC(=O)O,5.148394051
8839,C#Cc1cccc(n1)CC(=O)O,4.960635495
8840,C#Cc1cccnc1CC(=O)O,5.006894849
8841,C#Cc1cnccc1CC(=O)O,5.287172115
8842,C#Cc1ccc(nc1)C1(O)CC1,4.789203769
8843,C#Cc1cncc(c1)C1(O)CC1,5.303498946
8844,C#Cc1c(O)cncc1Cl,5.04226965
8845,C#Cc1ccnc(c1O)Cl,4.884443616
8846,C#Cc1ccnc(c1Cl)O,5.058596481
8847,C#Cc1cc(O)nc(c1)Cl,5.115740389
8848,C#Cc1cc(Cl)ncc1O,4.873559062
8849,C#Cc1cc(O)ncc1Cl,4.892607032
8850,C#Cc1ncc(c(c1)Cl)O,5.181047714
8851,C#Cc1nccc(c1O)Cl,4.971520049
8852,C#Cc1[nH]ccc(=O)c1Cl,4.576954965
8853,Clc1c[nH]c(cc1=O)C#C,4.661310259
8854,C#Cc1ncc(cc1O)Cl,4.873559062
8855,C#Cc1ncc(cc1Cl)O,5.102134697
8856,Clc1c[nH]cc(c1=O)C#C,4.835463123
8857,C#Cc1c(O)ccnc1Cl,5.232749345
8858,C#Cc1cncc(c1Cl)O,5.181047714
8859,Oc1nc(Cl)ccc1C#C,4.971520049
8860,Oc1cc(Cl)ncc1C#C,5.257239592
8861,C#Cc1cc(O)cnc1Cl,4.892607032
8862,C#Cc1cnc(c(c1)Cl)O,5.202816822
8863,OCc1ncc(cc1F)C#C,5.161999744
8864,OCc1cnc(c(c1)C#C)F,5.216422514
8865,OCc1ccc(c(n1)F)C#C,5.134788359
8866,OCc1ncc(cc1C#C)F,5.004173711
8867,OCc1cc(F)ncc1C#C,5.466767257
8868,OCc1nc(F)ccc1C#C,5.281729838
8869,OCc1ccnc(c1C#C)F,5.240912761
8870,OCc1c(C#C)cncc1F,5.327989193
8871,OCc1cc(C#C)cnc1F,5.455882703
8872,OCCc1ccnc(c1)C#C,5.44227701
8873,C#Cc1cc(F)ncc1O,4.870837924
8874,C#Cc1ccnc(c1O)F,4.963356633
8875,C#Cc1ccnc(c1F)O,5.145672913
8876,C#Cc1cc(O)nc(c1)F,5.189211129
8877,C#Cc1cc(O)ncc1F,4.903491586
8878,C#Cc1nc(F)ccc1O,4.745665553
8879,C#Cc1nccc(c1O)F,5.104855835
8880,C#Cc1cc(O)cc(n1)F,5.425950179
8881,C#Cc1ncc(cc1F)O,5.061317619
8882,Fc1c[nH]c(cc1=O)C#C,4.664031398
8883,C#Cc1ncc(cc1O)F,5.017779403
8884,C#Cc1ccc(c(n1)F)O,5.055875342
8885,C#Cc1cnc(c(c1)O)F,5.213701376
8886,C#Cc1cc(O)cnc1F,4.868116785
8887,C#Cc1cnc(c(c1)F)O,5.202816822
8888,Sc1cc(cnc1)C#C,5.020500542
8889,C#Cc1cccnc1S,4.862674508
8890,C#Cc1ccc(nc1)S,4.938866387
8891,C#Cc1[nH]ccc(=O)c1O,4.446340317
8892,C#Cc1cnc(c(c1)O)O,5.085807866
8893,OCc1cnccc1C#C,5.376969686
8894,OCc1nccc(c1)C#C,5.164720882
8895,OCc1cccnc1C#C,5.376969686
8896,OCc1ncccc1C#C,5.178326575
8897,OCCCc1ccc(cn1)B(O)O,5.872216894
8898,ON=Cc1ccccc1B(O)O,4.889885893
8899,OCCCCCC=CB(O)O,6.593318598
8900,OCc1ccc2c(c1)cnc(c2)Cl,4.566070411
8901,OCc1ccc2c(c1)cc(nc2)Cl,4.636820013
8902,OCc1cnc(cc1Cl)C(F)(F)F,6.114398221
8903,OCc1ccnc(c1)C(F)F,6.318483609
8904,OCc1ccc2c(c1)ccnc2Cl,4.745665553
8905,OCc1cc(Cl)ncc1C(F)(F)F,5.904870556
8906,OCc1ccnc(c1F)Br,5.815072985
8907,Clc1c(O)ccnc1N1CCOCC1,5.349758301
8908,Oc1cnc(c(c1)OCc1ccccc1)F,5.357921716
8909,OC(=O)c1cccc2c1c(Cl)ncc2,4.49532081
8910,OCc1nccc(c1)B(O)O,5.548401412
8911,Oc1ccc(cc1)B1OCCCO1,5.676294921
8912,OC(=O)c1cccn1C(F)F,5.319825777
8913,OCCn1cnc(n1)Cl,6.849105617
8914,OC(=O)[C@@H]1CNCC21CC2,6.751144631
8915,O=Cc1ccc2c(c1)C1(OCCO1)CC2,5.186489991
8916,NN=c1[nH][nH]c(c1)C(F)(F)F,4.054496372
8917,OC1=NC2(CCC2)Nc2c1cccc2,4.370148439
8918,O=C1CCN(C(=O)C1)C1CC1,5.847726647
8919,NCc1cc2ccccc2cc1O,4.666752536
8920,O=Cc1cc(F)cc(c1)C(=O)O,5.09669242
8921,OB(c1ccc(cc1)CN1CCC1)O,5.390575378
8922,N=c1[nH]c2cnccc2c(=O)[nH]1,4.560628134
8923,OB(c1cnc(s1)Br)O,5.393296517
